Subway? It's your call.,U-Bahn? Es liegt an dir.,../data/comute/images/1e3b0ca8.jpeg,0.5369,0.5808,0.3961,0.5585,0.3119
Subway? It's your call.,U-Bahn? Es liegt an dir.,../data/comute/images/570a6334.jpeg,0.5694,0.5808,0.5161,0.4643,0.2156
What is that sign? I've never seen it before.,Was ist das für ein Zeichen? Ich habe es noch nie zuvor gesehen.,../data/comute/images/e3229bf5.jpeg,0.6065,0.6438,0.3819,0.4074,0.166
What is that sign? I've never seen it before.,Was ist das für ein Zeichen? Ich habe es noch nie zuvor gesehen.,../data/comute/images/207966ae.jpeg,0.5908,0.6438,0.444,0.6011,0.3613
Look, he has a leg injury.,Schau mal, er hat eine Beinverletzung.,../data/comute/images/67de15f9.jpeg,0.7264,0.7772,0.3916,0.3898,0.1519
Look, he has a leg injury.,Schau mal, er hat eine Beinverletzung.,../data/comute/images/f98d9c9f.jpeg,0.7224,0.7772,0.4945,0.4906,0.2407
He is an experienced rider.,Er ist ein erfahrener Reiter.,../data/comute/images/6d077744.jpeg,0.6915,0.7474,0.4593,0.4909,0.241
He is an experienced rider.,Er ist ein erfahrener Reiter.,../data/comute/images/8f6ff93a.jpeg,0.6804,0.7474,0.4358,0.5233,0.2739
Last weekend, we went to the racetrack.,Letzten Wochenende sind wir zum Rennplatz gegangen.,../data/comute/images/86a567a8.jpeg,0.6403,0.6964,0.4437,0.5341,0.2853
Last weekend, we went to the racetrack.,Letzten Wochenende sind wir zum Rennplatz gegangen.,../data/comute/images/c1ba9bc9.jpeg,0.6255,0.6964,0.3941,0.5538,0.3067
The dock is made of wood and is relatively sturdy.,Das Dock ist aus Holz und relativ robust.,../data/comute/images/527d027b.jpeg,0.7919,0.8703,0.5325,0.5496,0.3021
The dock is made of wood and is relatively sturdy.,Das Dock ist aus Holz und relativ robust.,../data/comute/images/4a366ec6.jpeg,0.807,0.8703,0.6876,0.7282,0.5303
Why do I get the impression he really likes drills?,Warum habe ich den Eindruck, dass er wirklich gerne übt?,../data/comute/images/68c433ba.jpeg,0.6103,0.6507,0.2952,0.3581,0.1282
Why do I get the impression he really likes drills?,Warum habe ich den Eindruck, dass er wirklich gerne übt?,../data/comute/images/912b8ee3.jpeg,0.6025,0.6507,0.2938,0.395,0.1561
He is sitting on the trunk.,Er sitzt auf dem Koffer.,../data/comute/images/335b3281.jpeg,0.612,0.6519,0.3438,0.3856,0.1487
He is sitting on the trunk.,Er sitzt auf dem Koffer.,../data/comute/images/a5f72754.jpeg,0.6056,0.6519,0.3234,0.4049,0.164
The ball lasted a really long time, well worth the money!,Der Ball hielt wirklich lange, es hat sich gelohnt!,../data/comute/images/20217a1a.jpeg,0.6559,0.6837,0.2903,0.2756,0.076
The ball lasted a really long time, well worth the money!,Der Ball hielt wirklich lange, es hat sich gelohnt!,../data/comute/images/c623d53b.jpeg,0.637,0.6837,0.4221,0.4662,0.2174
He took the lead.,Er übernahm die Führung.,../data/comute/images/b5c98a9e.jpeg,0.5167,0.5486,0.3533,0.4417,0.1951
He took the lead.,Er übernahm die Führung.,../data/comute/images/6f82a941.jpeg,0.5169,0.5486,0.396,0.5118,0.262
Have you got any coke?,Hast du irgendwelche Koks?,../data/comute/images/264ae5e9.jpeg,0.4372,0.4537,0.3623,0.4695,0.2204
Have you got any coke?,Hast du irgendwelche Koks?,../data/comute/images/115bec66.jpeg,0.4411,0.4537,0.3557,0.3833,0.147
This dog's muzzle is weird.,Diese Hunde-Mund ist seltsam.,../data/comute/images/b7320652.jpeg,0.6783,0.7215,0.5765,0.651,0.4237
This dog's muzzle is weird.,Diese Hunde-Mund ist seltsam.,../data/comute/images/4fd8f02b.jpeg,0.6605,0.7215,0.4932,0.6039,0.3647
Can you not hear the roar?,Könnt ihr das Gebrüll nicht hören?,../data/comute/images/450cdf0d.jpeg,0.5915,0.641,0.4022,0.511,0.2611
Can you not hear the roar?,Könnt ihr das Gebrüll nicht hören?,../data/comute/images/7a2c2848.jpeg,0.5964,0.641,0.3019,0.3892,0.1515
Hand me the spade.,Gib mir den Spaten.,../data/comute/images/acf5e2d2.jpeg,0.578,0.6062,0.4218,0.4246,0.1803
Hand me the spade.,Gib mir den Spaten.,../data/comute/images/e82edf58.jpeg,0.5798,0.6062,0.4666,0.4825,0.2328
He had a nice cold beer out on the deck.,Er hatte ein kühles Bier auf der Terrasse.,../data/comute/images/06c95da3.jpeg,0.6649,0.7057,0.3354,0.3518,0.1238
He had a nice cold beer out on the deck.,Er hatte ein kühles Bier auf der Terrasse.,../data/comute/images/83a1ed92.jpeg,0.6622,0.7057,0.3506,0.3732,0.1393
I can't wait - it's my favourite show, you know!,Ich kann es kaum erwarten - es ist meine Lieblingssendung, weißt du!,../data/comute/images/ff9d31cd.jpeg,0.6668,0.7047,0.2803,0.3131,0.0981
I can't wait - it's my favourite show, you know!,Ich kann es kaum erwarten - es ist meine Lieblingssendung, weißt du!,../data/comute/images/2cb5fd44.jpeg,0.6605,0.7047,0.3289,0.365,0.1332
The vault is sealed now.,Der Tresor ist jetzt versiegelt.,../data/comute/images/2f5bec21.jpeg,0.7009,0.7408,0.3372,0.3314,0.1099
The vault is sealed now.,Der Tresor ist jetzt versiegelt.,../data/comute/images/a5abe0e7.jpeg,0.6825,0.7408,0.5353,0.6292,0.3959
Put that in the basket.,Leg das in den Korb.,../data/comute/images/1ed01e54.jpeg,0.4998,0.5345,0.3322,0.455,0.2071
Put that in the basket.,Leg das in den Korb.,../data/comute/images/97385ca1.jpeg,0.5086,0.5345,0.3016,0.353,0.1246
I dropped the cap.,Ich habe den Deckel fallenlassen.,../data/comute/images/583f400d.jpeg,0.5476,0.5824,0.4181,0.5185,0.2688
I dropped the cap.,Ich habe den Deckel fallenlassen.,../data/comute/images/c1f6e732.jpeg,0.5524,0.5824,0.4036,0.4487,0.2014
I saw someone with a stick walking down the street.,Ich sah jemanden mit einem Stock auf der Straße gehen.,../data/comute/images/63bebc68.jpeg,0.7497,0.8024,0.6119,0.6182,0.3822
I saw someone with a stick walking down the street.,Ich sah jemanden mit einem Stock auf der Straße gehen.,../data/comute/images/a510fc0f.jpeg,0.7419,0.8024,0.4974,0.4973,0.2473
The bolt is broken, could you change it?,Der Bolzen ist kaputt, können Sie ihn ersetzen?,../data/comute/images/da99e9f2.jpeg,0.6447,0.6882,0.38,0.4056,0.1645
The bolt is broken, could you change it?,Der Bolzen ist kaputt, können Sie ihn ersetzen?,../data/comute/images/83ef42b8.jpeg,0.644,0.6882,0.4582,0.4879,0.2381
When I moved to my new apartment, I found a box that had been left behind by the previous occupant.,Als ich in meine neue Wohnung zog, fand ich eine Kiste, die von dem vorherigen Bewohner zurückgelassen worden war.,../data/comute/images/60bc860f.jpeg,0.7082,0.7586,0.3646,0.3829,0.1466
When I moved to my new apartment, I found a box that had been left behind by the previous occupant.,Als ich in meine neue Wohnung zog, fand ich eine Kiste, die von dem vorherigen Bewohner zurückgelassen worden war.,../data/comute/images/68daa555.jpeg,0.7063,0.7586,0.4559,0.457,0.2088
They are used to rowing.,Sie sind es gewohnt, zu rudern.,../data/comute/images/70a67d59.jpeg,0.5399,0.5575,0.482,0.5508,0.3034
They are used to rowing.,Sie sind es gewohnt, zu rudern.,../data/comute/images/a43d02d6.jpeg,0.5475,0.5575,0.3455,0.223,0.0497
That's a good swing!,Das ist ein guter Schwung!,../data/comute/images/a9156d52.jpeg,0.6201,0.6636,0.4672,0.5334,0.2845
That's a good swing!,Das ist ein guter Schwung!,../data/comute/images/58b6768c.jpeg,0.6268,0.6636,0.4213,0.4235,0.1794
He jumped over the fence.,Er sprang über den Zaun.,../data/comute/images/c038313d.jpeg,0.6972,0.7517,0.457,0.4764,0.2269
He jumped over the fence.,Er sprang über den Zaun.,../data/comute/images/d23ee043.jpeg,0.7001,0.7517,0.5461,0.5791,0.3353
Please, leave a note on the table.,Bitte hinterlassen Sie eine Notiz auf dem Tisch.,../data/comute/images/05a623f7.jpeg,0.5945,0.625,0.4196,0.4176,0.1744
Please, leave a note on the table.,Bitte hinterlassen Sie eine Notiz auf dem Tisch.,../data/comute/images/db6e6046.jpeg,0.5877,0.625,0.4135,0.4623,0.2138
We have a new pitcher.,Wir haben einen neuen Pitcher.,../data/comute/images/48d7df48.jpeg,0.7316,0.797,0.4287,0.4649,0.2161
We have a new pitcher.,Wir haben einen neuen Pitcher.,../data/comute/images/0fd1864a.jpeg,0.7235,0.797,0.4177,0.4904,0.2405
One of the organs unfortunately isn't working properly.,Eines der Organe funktioniert leider nicht richtig.,../data/comute/images/e232b664.jpeg,0.6413,0.6988,0.4536,0.5536,0.3064
One of the organs unfortunately isn't working properly.,Eines der Organe funktioniert leider nicht richtig.,../data/comute/images/76e8c66d.jpeg,0.6543,0.6988,0.3716,0.3969,0.1576
It is renowned for its beautiful roses.,Es ist berühmt für seine schönen Rosen.,../data/comute/images/798b2dc0.jpeg,0.7117,0.7729,0.452,0.4856,0.2358
It is renowned for its beautiful roses.,Es ist berühmt für seine schönen Rosen.,../data/comute/images/f5e4c464.jpeg,0.7177,0.7729,0.3853,0.4077,0.1662
My husband loves squash!,Mein Mann liebt Kürbis!,../data/comute/images/b67c61e1.jpeg,0.5588,0.6369,0.2697,0.5198,0.2702
My husband loves squash!,Mein Mann liebt Kürbis!,../data/comute/images/2ebc106e.jpeg,0.6008,0.6369,0.3603,0.3877,0.1503
They were shooting in the village down by the postoffice.,Sie haben im Dorf unter dem Postamt gedreht.,../data/comute/images/5bf09de0.jpeg,0.5823,0.6194,0.3632,0.4117,0.1695
They were shooting in the village down by the postoffice.,Sie haben im Dorf unter dem Postamt gedreht.,../data/comute/images/e086f883.jpeg,0.5857,0.6194,0.3807,0.4053,0.1643
It needs a really good sweep.,Es braucht einen wirklich guten Besen.,../data/comute/images/e6e67778.jpeg,0.5983,0.6259,0.4592,0.4459,0.1988
It needs a really good sweep.,Es braucht einen wirklich guten Besen.,../data/comute/images/199ebdef.jpeg,0.5967,0.6259,0.4555,0.4549,0.2069
We changed coaches.,Wir wechselten den Zug.,../data/comute/images/b15f1703.jpeg,0.6523,0.7,0.2862,0.3607,0.1301
We changed coaches.,Wir wechselten den Zug.,../data/comute/images/b88b9c53.png,0.666,0.7,0.4794,0.4264,0.1818
The tiles are old and broken, they need to be changed.,Die Fliesen sind alt und kaputt, sie müssen erneuert werden.,../data/comute/images/e53ec8b2.jpeg,0.7001,0.7363,0.6087,0.6292,0.3959
The tiles are old and broken, they need to be changed.,Die Fliesen sind alt und kaputt, sie müssen erneuert werden.,../data/comute/images/f7f8b88e.jpeg,0.6932,0.7363,0.5751,0.6044,0.3653
Be careful, the iron is hot!,Vorsicht, das Eisen ist heiß!,../data/comute/images/8da55de2.jpeg,0.6389,0.6742,0.5026,0.5088,0.2589
Be careful, the iron is hot!,Vorsicht, das Eisen ist heiß!,../data/comute/images/e3d8747e.jpeg,0.6279,0.6742,0.4711,0.5438,0.2957
We have some left, but I'm going to buy a few more rolls just to be sure.,Wir haben noch ein paar übrig, aber ich werde ein paar mehr kaufen, um sicher zu sein.,../data/comute/images/e6f207a4.jpeg,0.5954,0.6374,0.214,0.3316,0.11
We have some left, but I'm going to buy a few more rolls just to be sure.,Wir haben noch ein paar übrig, aber ich werde ein paar mehr kaufen, um sicher zu sein.,../data/comute/images/81c9adb9.jpeg,0.5991,0.6374,0.3388,0.3835,0.1471
Let me take a closer look at that skate.,Lass mich das Skateboard näher ansehen.,../data/comute/images/df266432.jpeg,0.5769,0.6208,0.3396,0.4296,0.1845
Let me take a closer look at that skate.,Lass mich das Skateboard näher ansehen.,../data/comute/images/dc59f028.jpeg,0.5891,0.6208,0.3511,0.3644,0.1328
What a chicken!,Was für ein Huhn!,../data/comute/images/38758a2d.jpeg,0.6259,0.6547,0.5627,0.6747,0.4552
What a chicken!,Was für ein Huhn!,../data/comute/images/fe92b00b.jpeg,0.6065,0.6547,0.4013,0.4847,0.2349
Next to the main square or the little one?,Neben dem Hauptplatz oder dem kleinen?,../data/comute/images/adb41049.jpeg,0.5386,0.539,0.5372,0.5166,0.2668
Next to the main square or the little one?,Neben dem Hauptplatz oder dem kleinen?,../data/comute/images/e1c09d57.jpeg,0.5257,0.539,0.4239,0.3613,0.1306
She knows how to handle a paddle.,Sie weiß, wie man ein Paddel führt.,../data/comute/images/c02f7d1a.jpeg,0.7002,0.7415,0.5243,0.4842,0.2344
She knows how to handle a paddle.,Sie weiß, wie man ein Paddel führt.,../data/comute/images/e98cf581.jpeg,0.6818,0.7415,0.4186,0.4761,0.2267
The man saw her duck.,Der Mann sah sie an.,../data/comute/images/d397a90f.jpeg,0.6108,0.6331,0.5116,0.4747,0.2254
The man saw her duck.,Der Mann sah sie an.,../data/comute/images/ca287619.jpeg,0.5901,0.6331,0.3882,0.4616,0.213
Look at the bay, it's beautiful!,Schau auf die Bucht, sie ist wunderschön!,../data/comute/images/eb47f13a.jpeg,0.6434,0.6917,0.5016,0.5835,0.3404
Look at the bay, it's beautiful!,Schau auf die Bucht, sie ist wunderschön!,../data/comute/images/fb133b23.jpeg,0.6482,0.6917,0.3112,0.3592,0.129
How many degrees? Two degrees!,Wie viele Grad? Zwei Grad!,../data/comute/images/494fe6e9.jpeg,0.6511,0.6919,0.4314,0.4306,0.1855
How many degrees? Two degrees!,Wie viele Grad? Zwei Grad!,../data/comute/images/47cdb649.jpeg,0.6388,0.6919,0.3787,0.4517,0.204
Don't tell me, you've got a hive problem again?,Sag mir nicht, du hast schon wieder ein Bienenstockproblem?,../data/comute/images/4d718cc3.jpeg,0.5989,0.6303,0.3602,0.3623,0.1313
Don't tell me, you've got a hive problem again?,Sag mir nicht, du hast schon wieder ein Bienenstockproblem?,../data/comute/images/c977626d.jpeg,0.5959,0.6303,0.2386,0.3099,0.0961
How did you get such a mark?,Wie hast du so eine Note bekommen?,../data/comute/images/40b0c994.jpeg,0.5907,0.6247,0.3023,0.3436,0.1181
How did you get such a mark?,Wie hast du so eine Note bekommen?,../data/comute/images/0c5443fc.jpeg,0.5925,0.6247,0.4626,0.4978,0.2478
Just a single tear, but it was enough.,Ein einziger Tränen, aber es war genug.,../data/comute/images/b07cb134.jpeg,0.708,0.7696,0.3364,0.407,0.1657
Just a single tear, but it was enough.,Ein einziger Tränen, aber es war genug.,../data/comute/images/c80fe410.jpeg,0.7324,0.7696,0.2595,0.2805,0.0787
By the way, the key tends to stick a little bit.,Übrigens, der Schlüssel steckt ein bisschen.,../data/comute/images/ec88710c.jpeg,0.6121,0.6378,0.501,0.4808,0.2312
By the way, the key tends to stick a little bit.,Übrigens, der Schlüssel steckt ein bisschen.,../data/comute/images/c23f7abf.jpeg,0.6053,0.6378,0.4133,0.4113,0.1692
I did not expect you to be so smart!,Ich habe nicht erwartet, dass du so klug bist!,../data/comute/images/5c9ce195.jpeg,0.6774,0.7244,0.294,0.3503,0.1227
I did not expect you to be so smart!,Ich habe nicht erwartet, dass du so klug bist!,../data/comute/images/cb64d54b.jpeg,0.6811,0.7244,0.3084,0.3411,0.1164
Ow, that's far too hot!,Oh, das ist viel zu heiß!,../data/comute/images/84d215e5.jpeg,0.5523,0.5694,0.4041,0.3397,0.1154
Ow, that's far too hot!,Oh, das ist viel zu heiß!,../data/comute/images/5033f6e8.jpeg,0.5476,0.5694,0.3584,0.3397,0.1154
Oh don't stress, it's just a draft.,Oh, keine Sorge, es ist nur ein Entwurf.,../data/comute/images/bca445ea.jpeg,0.6097,0.6335,0.3194,0.286,0.0818
Oh don't stress, it's just a draft.,Oh, keine Sorge, es ist nur ein Entwurf.,../data/comute/images/d8db8c45.jpeg,0.6079,0.6335,0.42,0.3689,0.1361
The shell's got a crack in it.,Die Schale hat einen Riss.,../data/comute/images/9e56c574.jpeg,0.6473,0.6612,0.6119,0.6249,0.3905
The shell's got a crack in it.,Die Schale hat einen Riss.,../data/comute/images/aa957a15.jpeg,0.6211,0.6612,0.3678,0.3975,0.158
The carpet must have cost a fortune!,Der Teppich muss eine Menge Geld gekostet haben!,../data/comute/images/59a4bae4.jpeg,0.7262,0.7942,0.5301,0.589,0.3469
The carpet must have cost a fortune!,Der Teppich muss eine Menge Geld gekostet haben!,../data/comute/images/97e8502f.jpeg,0.7087,0.7942,0.4665,0.5942,0.3531
Do me a favour and clear out the tray for me, please.,Mach mir einen Gefallen und räum mir das Tablett bitte.,../data/comute/images/59b8c3ab.jpeg,0.598,0.6265,0.2765,0.2976,0.0886
Do me a favour and clear out the tray for me, please.,Mach mir einen Gefallen und räum mir das Tablett bitte.,../data/comute/images/5c9da7a4.jpeg,0.5976,0.6265,0.3047,0.3142,0.0987
The frame is made of wood.,Das Gestell ist aus Holz.,../data/comute/images/cc456922.jpeg,0.5943,0.6298,0.5215,0.6987,0.4881
The frame is made of wood.,Das Gestell ist aus Holz.,../data/comute/images/9375bb9e.jpeg,0.617,0.6298,0.5586,0.4675,0.2186
